LOCAL_IDENTIFIER,CORRUCYSTIC_DENSITY
6566,21.126591406598166
6567,153.11133462877078
6568,55.57232715636845
6569,111.90852809317195
6570,115.13967863734798
6571,204.89147107552085
6572,152.9133907812019
6573,221.8917934103646
6574,-39.361291592337466
6575,84.28318944915787
6576,48.68935200413666
6577,135.697640794247
6578,79.02973914630286
6579,238.2468098411291
6580,159.70338525894633
6581,94.94411009813619
6582,96.56225837160457
6583,391.74190602345425
6584,280.2652852899528
6585,152.61562430878263
6586,103.02646217231585
6587,147.29536752996486
6588,13.045935292127407
6589,87.73346185158258
6590,24.01372139878752
6591,82.9349674529474
6592,157.48231209757742
6593,263.29396713858836
6594,92.95535536593746
6595,82.02706572994921
6596,242.54036457208306
6597,152.52422427129864
6598,139.88495132189297
6599,251.68304169156136
6600,168.12611049091387
6601,151.64689137197357
6602,115.23322890995607
6603,165.36541953542044
6604,175.67387278771278
6605,207.95293517504936
6606,172.34681352733995
6607,170.976059878002
6608,81.1368219579781
6609,276.69417678860094
6610,126.7764382129729
6611,192.61221773159878
6612,-5.929708423725845
6613,158.66681427884748
6614,109.5396903771319
6615,98.8316969014204
6616,76.10034008370499
6617,173.67413594830523
6618,275.2537835108943
6619,341.56699060800037
6620,4.390094628410925
6621,91.66698295470076
6622,122.81579196698392
6623,328.6390339401676
6624,79.56410421924848
6625,154.77007793467834
6626,219.7619394881157
6627,218.3964694196784
6628,28.841654043911888
6629,17.867416886564847
6630,375.42914720794676
6631,36.3189315567482
6632,92.54538789323378
6633,152.61013510129928
6634,35.60032934242308
6635,828.9143569705986
6636,87.57846106657675
6637,118.50392588887054
6638,158.31344345264017
6639,329.505274169626
6640,38.291753708029866
6641,69.38477240123552
6642,85.63590016863557
6643,231.88140905010974
6644,88.17341970363475
6645,272.12545262379916
6646,111.01009025534972
6647,90.71278072530005
6648,-8.280979279818052
6649,184.00139355863212
6650,19.669918693269146
6651,205.05275325502942
6652,9.155098328564815
6653,40.18722116076294
6654,123.10681834389919
6655,189.6157305193788
6656,48.63090112892182
6657,262.4448274430031
6658,186.6666332617275
6659,307.1910168727757
6660,86.32473654408322
6661,103.09126319956505
6662,162.32921063262052
6663,-11.276682794406579
6664,26.778524442879817
6665,-1.6140820126125806
6666,10.26928478170784
6667,118.48431359038211
6668,193.67143701629826
6669,146.62781000847247
6670,146.0483812053262
6671,152.18170560313837
6672,276.4392614291964
6673,49.57825200713772
6674,45.195451153581786
6675,132.5922650320789
6676,102.7049158944952
6677,148.36739704822455
6678,78.85840305833102
6679,243.0943233557995
6680,87.82118152276882
6681,178.94385318959849
6682,163.16861377968607
6683,77.2178263893516
6684,375.22276370906593
6685,242.97227032686374
6686,-13.479886848755722
6687,118.99931141644912
6688,294.01036491578157
6689,121.50817558457395
6690,68.42802056787414
6691,226.0261030353345
6692,201.41870580480108
6693,326.38279732820746
6694,338.8297716143311
6695,94.6580048701656
6696,139.03970946097078
6697,44.230993765747435
6698,306.75116287815916
6699,-14.138630829100704
6700,150.28063913264953
6701,106.00021545028906
6702,170.6053053051734
6703,85.807393977964
6704,22.06686761608513
6705,124.50669397987643
6706,266.5875498418238
6707,-12.23172350332622
6708,184.62075850449472
6709,138.66287348461347
6710,321.28412941045184
6711,129.83459716017614
6712,80.33039104102657
6713,27.08786153178642
6714,14.796806016967208
6715,364.24702733377256
6716,268.16521074763705
6717,331.15708149418555
6718,268.2588923512728
6719,209.1153767505896
6720,295.12837800029587
6721,164.87598647782835
6722,140.38135353653846
6723,153.06554867593837
6724,125.76718784097471
6725,242.7007175736326
6726,84.15369926622435
6727,324.55792251304337
6728,144.13746174477882
6729,87.26812871617645
6730,202.70094438886434
6731,324.280229884822
6732,90.12913006829659
6733,137.6764184256209
6734,199.53487900861728
6735,34.871910231931125
6736,172.02508292196566
6737,135.9290653403845
6738,158.49459876768495
6739,47.65996941294395
6740,225.68552018574994
6741,162.43559107423292
6742,223.14968534514978
6743,885.155221469624
6744,13.213352654134605
6745,78.2707533792714
6746,202.12451350656573
6747,74.00084017758246
6748,83.34524462419226
6749,139.7795665827832
6750,177.9289562778845
6751,118.88361822463628
6752,440.50589397687787
6753,268.4765600096368
6754,167.42759397933386
6755,185.96973033023065
6756,23.578310473751294
6757,67.50921033497254
6758,-15.88098314822347
6759,245.50947034237066
6760,150.00509911989934
6761,53.99967802030421
6762,163.3877454751074
6763,92.3978067645409
6764,84.98111956513759
6765,264.640050259516
6766,-63.39438789899565
6767,265.4888133909298
6768,117.51669745334605
6769,112.007742884913
6770,222.30302650350797
6771,-7.657777381548881
6772,134.05471298863105
6773,181.59316055270833
6774,124.1091114275106
6775,124.95946458859319
6776,71.50719315579634
6777,-1.772863262237162
6778,267.4013653235879
6779,192.699117291101
6780,204.8198071344984
6781,198.9435091636372
6782,144.27900119456478
6783,151.91693877835073
6784,131.9833736604467
6785,257.3588869123229
6786,135.84376206330612
6787,68.4090430825522
6788,264.52585633661187
6789,-0.08125122240574406
6790,83.84210888449017
6791,101.90633972287205
6792,382.5982629017715
6793,124.42594915759348
6794,246.59969024209838
6795,23.404260104977315
6796,-0.1846927117745388
6797,173.4037531872454
6798,337.3380288310878
6799,65.66711012733947
6800,186.51226873214276
6801,24.402057185029676
6802,175.81717869231193
6803,37.42357519333192
6804,215.19484461926902
6805,141.7883007079725
6806,261.78286623351255
6807,171.6286866583243
6808,106.30641706807972
6809,86.20360463444479
6810,141.87959585857817
6811,91.64807860386108
6812,126.2174907922519
6813,117.85142994983448
6814,52.682172898529664
6815,75.79170991874895
6816,53.73511376571105
6817,298.95298357457034
6818,54.35557575166362
6819,-42.43791028921532
6820,272.5998322259708
6821,227.14101859723482
6822,235.02513063434915
6823,68.26599899930322
6824,55.58007153195363
6825,268.77773531730446
6826,112.89212304268626
6827,117.69059496380547
6828,108.9917266166568
6829,80.22185385214308
6830,100.51550838851438
6831,231.7145277182928
6832,365.5772503196983
6833,143.58841948432763
6834,85.03765327452084
6835,54.756518931024175
6836,177.34234870818926
6837,137.4622434711644
6838,244.88166154797256
6839,256.4704215069042
6840,124.35860389137024
6841,155.0961869806662
6842,680.603535554289
6843,194.4499872703899
6844,232.06346337405145
6845,245.8502369467435
6846,8.416080138172271
6847,106.21214353292125
6848,96.8671551772198
6849,138.74162334372804
6850,270.4529225754781
6851,82.2211327219995
6852,65.61489986464181
6853,96.4380376496842
6854,404.2173459120088
6855,54.68200082612488
6856,358.94850246176725
6857,201.87408188329786
6858,64.92317472258732
6859,148.38327525225014
6860,155.30914196541485
6861,123.2353231466636
6862,224.5506080968339
6863,117.64283924787806
6864,98.49868877466422
6865,322.414137485505
6866,158.9623095738235
6867,0.8796369032375018
6868,52.56379293983081
6869,202.74856599461594
6870,-10.180085888666424
6871,219.3748793868703
6872,131.93393065362773
6873,382.0517693788077
6874,95.0316415209574
6875,70.85052311644098
6876,273.5639492312594
6877,-80.93999335840059
6878,285.0557220930592
6879,376.1394446098888
6880,192.23346332566376
6881,123.13819958654781
6882,76.10531719673955
6883,337.9871052229868
6884,138.75344691367897
6885,103.5371148559922
6886,35.24247577251613
6887,225.95488603943764
6888,122.30974177209625
6889,137.57175655129512
6890,48.69569274051621
6891,149.8827170647717
6892,-14.564166187497147
6893,92.99309272934799
6894,177.63259994657926
6895,156.92759532757916
6896,203.76715662514704
6897,268.8595166356889
6898,111.81809626563827
6899,110.98316790557553
6900,52.61493308368394
6901,143.04905228087677
6902,82.12419849314848
6903,164.13310247370745
6904,45.77829799334144
6905,68.29226589898958
6906,253.50879438363188
6907,147.53487317103833
6908,132.19889363158956
6909,75.51427461275273
6910,126.91933290092278
6911,101.36517206187276
6912,-22.58181630174927
6913,91.13920029549351
6914,100.5397029854409
6915,274.2148565039462
6916,128.32554324219012
6917,68.6647932153028
6918,187.76072287118836
6919,24.006767629154144
6920,84.19048497250871
6921,121.14817380063909
6922,252.6030115831399
6923,126.13571044797006
6924,166.31835223024714
6925,45.3509694345946
6926,166.29412651542037
6927,68.29672446486728
6928,12.004254444883413
6929,132.45199849343504
6930,149.6790701286361
6931,185.70286869244157
6932,-48.30701227717611
6933,245.11900865267862
6934,107.0003396861897
6935,104.47807359301335
6936,272.7990431696966
6937,466.29717738823206
6938,67.84112454556652
6939,149.5833839397336
6940,99.77406517976324
6941,21.272168363528653
6942,116.77952160632002
6943,158.75538138044809
6944,11.71346222455999
6945,105.15756063650022
6946,41.038757329677324
6947,250.10585309325612
6948,50.433776057580054
6949,85.07296027921006
6950,186.03279326652034
6951,34.74603728697091
6952,98.83630837318867
6953,107.6219598929924
6954,189.53314151605792
6955,46.337186828939956
6956,114.92696286775916
6957,64.77474390773538
6958,102.03504426074953
6959,159.1956770421576
6960,56.5489342327922
6961,21.195827301058262
6962,136.2732615306357
6963,45.74236214680003
6964,185.00848477829587
6965,127.28018246794606
6966,53.77574732486391
6967,240.70855502759036
6968,105.52209907370207
6969,118.88998252858157
6970,192.11334305271433
6971,237.92630148639074
6972,247.31428766923935
6973,197.47581937908078
6974,172.89445715028654
6975,69.62542180204404
6976,216.62018078383358
6977,6.23929690590462
6978,50.076463687568584
6979,97.95102040552139
6980,120.07893169800481
6981,69.99012655566996
6982,210.00865908972557
6983,121.92110341288311
6984,283.2548070908744
6985,825.0712387643589
6986,690.0015462215232
6987,559.0680879798795
6988,91.174329599844
6989,41.80250762955069
6990,89.55348901481703
6991,106.98417786605819
6992,77.3239564013774
6993,125.73516715897732
6994,293.124257914804
6995,77.90862788120364
6996,112.69004037316567
6997,213.075415459626
6998,244.76064424881852
6999,38.40905242065783
7000,104.56152017496764
7001,165.88012384502568
7002,128.10818694515845
7003,59.52964681123603
7004,149.06512931182186
7005,59.47193842245198
7006,2.112801452953908
7007,149.14673963355008
7008,159.01354716518543
7009,89.31985862990969
7010,391.07977386434953
7011,162.6074476322758
7012,167.5402123245704
7013,240.35728646898684
7014,165.18863635772558
7015,39.93941057012787
7016,266.03168488228147
7017,148.565552782007
7018,275.7821883588719
7019,47.6079278740643
7020,340.16718945050445
7021,120.06833783736339
7022,62.940811232212205
7023,6.39316310871621
7024,161.16340736745514
7025,315.5374587600122
7026,245.40736664187364
7027,107.97710279821217
7028,-21.926281188645806
7029,95.54870233717774
7030,253.88148409795076
7031,165.69419187586473
7032,133.85842607062816
7033,161.729611764569
7034,66.37999782481896
7035,263.0093561316092
7036,5.533568616115529
7037,206.59993513855557
7038,258.011340062055
7039,174.35508728790634
7040,43.1391898873777
7041,22.30648524108464
7042,89.87780367537628
7043,162.942829397449
7044,194.97575862316862
7045,68.38550304883084
7046,174.89375106917387
7047,89.46830532705886
7048,-50.08643186147745
7049,125.31684141319866
7050,356.10225720778493
7051,16.405058441485195
7052,196.43918637413947
7053,62.921310501072846
7054,136.65987994396306
7055,84.5411304819201
7056,25.581801586030604
7057,6.78424731724215
7058,371.5135746934642
7059,75.67273416449909
7060,343.90941448887264
7061,240.12163986550308
7062,133.90863999938463
7063,122.44402511180266
7064,122.0223007559985
7065,90.34061665423354
7066,153.1322192234259
7067,121.8960594978995
7068,10.663757698668611
7069,107.48471755608792
7070,40.48680407374766
7071,252.05653335399592
7072,123.25505651853796
7073,44.89154082590176
7074,135.29455785047568
7075,281.1454186900159
7076,165.95263273566363
7077,65.1404572971111
7078,131.3196668452194
7079,159.10607122545622
7080,30.56257755285054
7081,232.132376868741
7082,-12.709773374057834
7083,123.39323964394289
7084,36.54034249265481
7085,378.34869952188774
7086,201.8577061652587
7087,210.02083171616135
7088,13.468228181275334
7089,267.2396983536785
7090,-11.429925045932148
7091,139.50782551519254
7092,148.5288353239639
7093,123.30602719031619
7094,17.31704299168785
7095,346.049787146363
7096,456.58343092118207
7097,65.72496418900093
7098,211.50278751300476
7099,120.76800284198205
7100,-13.994787873795177
7101,146.59858441827717
7102,63.729966345329636
7103,380.75135038527714
7104,124.09758460297218
7105,143.91513413275302
7106,239.0422094425724
7107,185.44595659556165
7108,43.71254174450738
7109,75.57717507321219
7110,47.37058246796008
7111,94.71297803743425
7112,155.68717178831767
7113,161.93633060551616
7114,53.947540913978536
7115,235.59976727392345
7116,137.62160686220366
7117,31.69943512652585
7118,219.45146142245778
7119,58.026145705726066
7120,248.7132746489997
7121,86.36771604245011
7122,69.23492407768047
7123,145.60710500673505
7124,152.44768757292127
7125,401.8849381311729
7126,-8.123289566092776
7127,337.1435702474502
7128,136.5511777709853
7129,33.15710725941978
7130,282.6938290136443
7131,114.42064463862663
7132,94.04666793336003
7133,243.58742693366978
7134,175.07848465985927
7135,63.445800077379474
7136,74.04960878966344
7137,244.13728390218753
7138,165.61996764205512
7139,-40.02822419537537
7140,246.34488917322946
7141,92.44270374910874
7142,75.16647793211185
7143,61.607315391235694
7144,91.42923108277364
7145,-53.654191918024765
7146,238.92205728541876
7147,266.99246773767726
7148,50.05543397436419
7149,88.48732696800884
7150,107.49022839106513
7151,166.0400180707523
7152,190.09379585110707
7153,43.577610144329476
7154,198.82630684938013
7155,-5.7124223232303954
7156,119.34562635320188
7157,-6.173910228123525
7158,64.74832541601856
7159,57.8739048353494
7160,207.27562832483443
7161,275.89997065541405
7162,58.822505064047014
7163,163.07566205118914
7164,200.59409866455738
7165,143.7303234532388
7166,402.7684682326635
7167,41.798772701882385
7168,177.14960964460147
7169,68.49274027834862
7170,-41.12175808725158
7171,88.81513967413501
7172,201.55253454512317
7173,46.42196583767888
7174,268.57170966483284
7175,191.27680457247484
7176,99.81368448778835
7177,28.445967575530922
7178,420.3276759825831
7179,164.32055198034405
7180,226.82663813366148
7181,133.66181593411318
7182,14.84967346990482
7183,15.272490668500268
7184,45.643067663174776
7185,126.33877093137424
7186,112.29659871666028
7187,227.62759658365923
7188,364.5701479554241
7189,-30.19468730825728
7190,46.88118604379645
7191,93.60965057801168
7192,-35.19404371982875
7193,99.17002508478178
7194,189.08701433469164
7195,272.80671690485326
7196,94.89580878872533
7197,215.84778993093445
7198,26.64345477251791
7199,86.62847648534857
7200,320.4574258294335
7201,167.2724602645199
7202,194.4297595173289
7203,381.7016787743834
7204,85.17515581782295
7205,77.94807895973685
7206,87.71082029370609
7207,49.16454247847114
7208,80.30763404325714
7209,221.91564924752166
7210,93.95018365669722
7211,129.3083775133426
7212,373.98535376465514
7213,187.72768488064827
7214,137.35804063625798
7215,123.71634773008057
7216,150.29385329026607
7217,150.45863188264948
7218,127.87131198759405
7219,232.66410987430723
7220,61.40218610345494
7221,216.64361929306364
7222,65.50765757212224
7223,87.74279958473988
7224,205.74457351559874
7225,98.85252530446395
7226,29.465648779380988
7227,32.79254498715584
7228,112.49098700224623
7229,145.6565216668559
7230,165.30648829873456
7231,141.21966818464202
7232,150.6307773606168
7233,192.617792514636
7234,64.43486553138264
7235,90.1772077928327
7236,109.05549613946877
7237,109.48650493680927
7238,68.1269217247078
7239,94.47656328578269
7240,389.0616110046308
7241,184.3022133125794
7242,90.87434929597845
7243,0.3650027255619054
7244,112.76964786672916
7245,79.82537314113938
7246,85.11547080346595
7247,76.0182391919332
7248,166.38106188145645
7249,472.25522643437654
7250,324.3909037401792
7251,162.0719427535114
7252,65.10891949519403
7253,39.712698715670165
7254,237.19202991629035
7255,16.633003180245492
7256,19.89056618919021
7257,186.51707924304307
7258,116.61473726188484
7259,149.34323470967394
7260,198.4929515831614
7261,793.0713589210742
7262,177.54791042570136
7263,48.499512420613456
7264,151.04577600806334
7265,178.62211885379548
7266,58.31888858573826
7267,115.43916616293868
7268,23.313963150637043
7269,219.11085669548132
7270,127.10415554871274
7271,59.80655400532834
7272,-12.322390956816177
7273,279.3608935531935
7274,336.1983868482835
7275,85.18370113418678
7276,102.39078816642342
7277,21.658890784286786
7278,254.0145089642663
7279,115.75794623650158
7280,226.3356512699409
7281,111.3982087954654
7282,182.43077315900047
7283,163.08465762897276
7284,939.0537117010593
7285,142.0182827157357
7286,154.87422447190036
7287,70.34704797220623
7288,78.08182565678783
7289,323.7693782786151
7290,188.2223808024064
7291,36.353197805149854
7292,414.69728328475094
7293,29.91680491873698
7294,349.6857917328129
7295,73.81313958666676
7296,111.4673148577322
7297,83.34073483711703
7298,165.0238232745636
7299,115.61558415655799
7300,66.47936903021666
7301,35.48851412496068
7302,91.04093376070763
7303,186.5021284508056
7304,-33.88880404398091
7305,125.6631539773794
7306,382.1549425611934
7307,161.58766873886947
7308,258.72631459914595
7309,599.9472437658513
7310,141.17977366413737
7311,-34.1034061913696
7312,87.07092841400096
7313,115.88001832474444
7314,86.22147453609102
7315,132.785966825384
7316,132.6911567349784
7317,179.40646915819963
7318,184.43248741786562
7319,86.66259748647727
7320,6.917276074572015
7321,105.01867593993948
7322,345.1650795592683
7323,-17.08698406172019
7324,116.00494824456183
7325,192.80141238566824
7326,38.956912754522996
7327,143.38575327638833
7328,120.60766223072547
7329,241.81899026525076
7330,65.16225903346084
7331,241.6298482892925
7332,370.53128483248577
7333,314.6685064132101
7334,41.73165624680617
7335,278.24065726010707
7336,171.80382297003445
7337,238.5070277274719
7338,137.7958851706581
7339,252.79069082989497
7340,148.99540158410497
7341,36.979729130118116
7342,8.62803819506048
7343,310.37275173918493
7344,164.02567663121562
7345,177.23558578363873
7346,100.71021439837824
7347,115.41629353022125
7348,279.9389812799659
7349,87.1177989212794
7350,255.07720755451797
7351,27.12496274198366
7352,258.6491722976931
7353,189.01366092066232
7354,88.01174313080001
7355,51.165201782950284
7356,241.72621490624346
7357,115.72982019250038
7358,457.3166113330851
7359,152.65305234362515
7360,220.05096010596716
7361,143.53733790624537
7362,-39.31232300211974
7363,99.72352444178452
7364,48.41072366765251
7365,106.3088747890936
7366,109.91881780239191
7367,153.76153263633725
7368,265.1662058056506
7369,311.46969147883675
7370,72.8947444849539
7371,99.87130130213973
7372,129.93314456858178
7373,828.2125418865231
7374,211.04802935350438
7375,172.7963141207549
7376,225.13881831188021
7377,139.28181707390013
7378,81.3200763050524
7379,339.34549635124847
7380,144.22399937514209
7381,151.70025710408407
7382,75.23761332461895
7383,155.9045887303909
7384,40.0249843708746
7385,849.4374942578114
7386,183.92547779156456
7387,247.63247112794247
7388,40.60824673310972
7389,312.94197780464026
7390,-40.99103493756481
7391,370.94296335926856
7392,140.1026909865492
7393,192.09440061008024
7394,189.9810284072169
7395,132.34318954756597
7396,61.323441542652944
7397,833.6770079735278
7398,152.01858440646083
7399,271.6764580789132
7400,110.63738395455519
7401,54.005683554581346
7402,108.92798187537882
7403,163.68079611154457
7404,59.542385063850595
7405,37.710062651764545
7406,136.35685300585916
7407,137.59830447714606
7408,244.18808649731767
7409,61.03164737393528
7410,202.9488631586009
7411,62.68753718082884
7412,176.13493717516144
7413,54.131184038518526
7414,113.05862760871052
7415,165.82716665906455
7416,177.6333483075388
7417,49.50745314586455
7418,25.786636357899738
7419,149.31583160740308
7420,43.169574323724966
7421,180.9637974878678
7422,80.53561659903063
7423,55.46292398574244
7424,145.32470232561937
7425,263.1684574088355
7426,101.95644309368546
7427,127.26923165161574
7428,189.205329760088
7429,59.65498869363973
7430,45.52150849663722
7431,129.26221412987985
7432,142.14583511428222
7433,278.2961393017018
7434,71.95214256424025
7435,226.07244009277352
7436,213.9462671328493
7437,4.097753345878003
7438,316.1677238325558
7439,99.23532394903481
7440,78.37475940175098
7441,130.76313232137505
7442,118.79914436630926
7443,194.6363832613706
7444,124.16397045458308
7445,154.2785147221013
7446,207.9629518537896
7447,69.50974293353474
7448,33.98214056055972
7449,105.43881498335347
7450,34.002733549419325
7451,34.28597695381186
7452,23.444238821140146
7453,251.1912203672863
7454,65.95009530802513
7455,79.31109958200004
7456,223.09489194973358
7457,322.00278101409486
7458,194.13347199764502
7459,290.8932342335815
7460,149.98905743507487
7461,137.53073235781582
7462,81.79049018103679
7463,98.97121863261147
7464,202.98024241194557
7465,306.2253579450515
7466,92.02127216297254
7467,110.30307745498693
7468,67.27800356227586
7469,341.0550555811411
7470,112.03565026868623
7471,306.34187193343956
7472,67.32204012136648
7473,70.84102642695962
7474,692.1061974707445
7475,229.1271452064528
7476,168.92724484231303
7477,183.2602189299468
7478,157.94299486848234
7479,246.84502435990373
7480,155.4494325005553
7481,59.49706575618049
7482,30.828335925265876
7483,708.7700362442833
7484,80.22318902957129
7485,133.24163797568067
7486,76.8341925188635
7487,174.09042551635767
7488,70.3775181442863
7489,180.3991806912906
7490,77.89553371048267
7491,60.609587079656954
7492,93.59211406304365
7493,257.5601627863349
7494,138.82162264794883
7495,208.56281373259844
7496,150.27244491713174
7497,331.3038339374271
7498,121.21822275616357
7499,397.7849078162449
7500,192.1795759631971
7501,206.6165968412718
7502,212.9905003694509
7503,195.0301740803072
7504,10.181519901209871
7505,100.39162536415044
7506,149.59269982298818
7507,194.0801471256494
7508,90.5652986254817
7509,32.366095115248754
7510,784.4844266722151
7511,-19.305010759829074
7512,333.16028490052884
7513,169.15695277072473
7514,149.36119658133748
7515,233.66370987717943
7516,154.4771406940715
7517,298.0673182609412
7518,285.88424656950286
7519,181.13441079412377
7520,150.9466376838871
7521,28.92535870788239
7522,114.2226729341885
7523,196.68434018872128
7524,84.92537618863535
7525,96.34068722899481
7526,296.09979115288496
7527,276.25971094734246
7528,206.97742930165697
7529,154.88170437176782
7530,301.5084262483806
7531,379.0500254605232
7532,67.59991962163805
7533,59.96671039834122
7534,221.91204283819997
7535,159.58944665194005
7536,118.26578810762858
7537,157.26974564003234
7538,268.057214959286
7539,166.14225574676203
7540,246.65615342358774
7541,237.3250615103573
7542,81.6323075396353
7543,112.85371649288817
7544,29.906129969353408
7545,91.5202927807262
7546,229.16096953352286
7547,102.42464108087954
7548,111.60663969901039
7549,110.48514228003691
7550,112.05549481648313
7551,91.31574264496041
7552,304.69939886521576
7553,106.544390159324
7554,-42.62885586716936
7555,78.24568176134298
7556,98.18749906949725
7557,221.5849295088552
7558,51.14847495316705
7559,210.62535922799444
7560,164.56444804929637
7561,407.0697828658741
7562,270.3954468060795
7563,133.66463321406428
7564,225.35970328825397
7565,161.86868932794783
7566,-28.123117382101167
7567,-20.439672704054363
7568,187.63860295107216
7569,150.34346372946166
7570,78.6731005900313
7571,278.3069955424713
7572,62.303574060550716
7573,-14.261256471176598
7574,114.9547943924168
7575,119.84105589812098
7576,-17.81328747043423
7577,77.49466888981259
7578,18.291026014812932
7579,123.11462415171972
7580,21.562950675251074
7581,62.636820938474195
7582,71.05305328703032
7583,57.72331188898007
7584,19.701695551747612
7585,254.492787571513
7586,9.479861133131713
7587,239.51863596729245
7588,112.67751787530293
7589,457.24675971670723
7590,262.62771838757595
7591,222.91897789968277
7592,49.44707840293356
7593,264.0073896984912
7594,291.2616503852071
7595,301.801354960627
7596,755.1077656709925
7597,151.70902486686032
7598,151.1631508851285
7599,209.71659870102312
7600,125.05449530053325
7601,148.83820167606356
7602,11.428620426922595
7603,296.95347659584985
7604,28.190104013774164
7605,60.42628186433154
7606,168.46718274261605
7607,159.31451819033649
7608,35.31855725938859
7609,282.6482687565569
7610,50.9195036543028
7611,174.4735482405923
7612,-31.899683024164364
7613,83.1024486375524
7614,95.86833854143414
7615,33.91308577039963
7616,466.0085882905996
7617,52.249311012727986
7618,7.503378822721313
7619,259.1368414406652
7620,156.9463465902015
7621,175.78834768069612
7622,172.46147896814534
7623,47.530697485288016
7624,112.03962381553367
7625,145.59546984542249
7626,137.04330385241707
7627,112.72797966376748
7628,20.74483617903354
7629,127.88507546039656
7630,129.7391098081851
7631,187.5710543230734
7632,8.567504973671404
7633,126.88337839714792
7634,26.481992744678077
7635,196.84935035600014
7636,139.92936186407562
7637,302.567039210297
7638,94.55431891603949
7639,355.9038095214452
7640,-18.769774945758765
7641,203.76034328085584
7642,52.92074086205709
7643,220.82437050742902
7644,185.1036278812178
7645,276.3095916770109
7646,105.67603888121592
7647,409.4492643010735
7648,14.598507824472861
7649,274.8454266241052
7650,209.8149953347926
7651,141.34926104303307
7652,135.04685212106037
7653,110.03523753561795
7654,-27.70299815468094
7655,41.88078959298333
7656,247.0057980036647
7657,246.02428883293905
7658,204.02962220510972
7659,286.6470961463932
7660,139.74216883256474
7661,115.04526503138256
7662,219.35314885087695
7663,-50.22992413282179
7664,115.94999132754009
7665,61.18105964024012
7666,194.1713718574933
7667,63.45095117736163
7668,60.57969938236335
7669,423.36706825585543
7670,179.66094540056767
7671,229.49003869316863
7672,-6.52570654990034
7673,104.44637359098343
7674,133.2137497199959
7675,-15.756103307624079
7676,150.0293827780712
7677,337.6692718405102
7678,159.82879352285542
7679,412.28968972095316
7680,1.9442148761902243
7681,214.14791504180894
7682,152.69680466180378
7683,73.14722637870439
7684,173.00034912588595
7685,183.11302807406452
7686,215.3075411430618
7687,79.91279370028838
7688,170.15516183056423
7689,35.33686970353913
7690,101.85027716445504
7691,315.40618808322427
7692,95.4976064926519
7693,82.53804731495174
7694,17.637239067446533
7695,138.35770105505807
7696,142.52374191548432
7697,148.18068357646297
7698,152.487598561665
7699,309.67147644389865
7700,195.5544883789212
7701,151.44691406642258
7702,233.23492673852863
7703,66.87529758109875
7704,-22.35259441848383
7705,0.30274120347296984
7706,153.0183444892173
7707,112.48433291922359
7708,147.36447122436851
7709,78.10238664216998
7710,135.67028044820617
7711,312.1086915841184
7712,19.034709788659825
7713,129.46145097876243
7714,228.27320734535022
7715,0.5142166760135694
7716,113.18432985651377
7717,64.57635797726724
7718,167.95535743790163
7719,56.213443739816405
7720,263.7797662515373
7721,206.71319908209492
7722,264.87601464345914
7723,-9.10913331486473
7724,89.0759498685492
7725,42.124334922287225
7726,104.58041368872227
7727,118.91590718089283
7728,139.54942235508204
7729,144.1855939746982
7730,215.92375366466808
7731,414.24744551060263
7732,145.0582256156142
7733,25.474735555387916
7734,117.86343709720717
7735,63.00948924367947
7736,214.66288135945467
7737,69.41147936650299
7738,77.11092752684566
7739,102.32909549863179
7740,88.22279614493078
7741,82.42141595614405
7742,157.89581767101618
7743,123.46223510201077
7744,52.29750310633137
7745,107.47631566651658
7746,90.32526655025374
7747,147.628728019415
7748,225.26258518000003
7749,94.4691415509139
7750,353.11716381533597
7751,314.93196733486064
7752,35.234990805198024
7753,46.369685549207325
7754,267.87313377930786
7755,217.47440244528013
7756,131.014607074639
7757,82.12724403764824
7758,48.71939768579764
7759,68.90371032110926
7760,200.569966530531
7761,240.384062369145
7762,147.23070009705538
7763,-52.98950389526728
7764,411.53574324907095
7765,175.40890233966547
7766,230.69533892198226
7767,44.386511072353436
7768,212.13053763293686
7769,71.06589186526041
7770,244.10669887936868
7771,55.61396914120306
7772,64.00499641563873
7773,251.72197010629222
7774,248.08404767750463
7775,54.87744591366669
7776,19.253321119462957
7777,288.88884497597303
7778,95.51783821678207
7779,91.23842547552867
7780,200.92442343383726
7781,324.93524755150924
7782,157.6865831714798
7783,-3.9221765665311823
7784,21.905471151894965
7785,81.20536991910816
7786,127.28761191724139
7787,20.393063689141552
7788,72.53258509942296
7789,216.1843989317961
7790,25.95730510375315
7791,-55.02102748052539
7792,-114.48519656792445
7793,87.77805669416166
7794,3.284487112719628
7795,148.1498476208456
7796,367.26327495074537
7797,236.43146245815572
7798,73.81936958517893
7799,95.92395654287361
7800,150.51143585729798
7801,113.08558910776428
7802,106.48419062658179
7803,164.30930263016845
7804,112.5094667701779
7805,70.31712563632753
7806,104.25038475930437
7807,248.61129912282703
7808,38.33847336968169
7809,362.10058115863416
7810,155.88106582313253
7811,59.45851137186542
7812,256.2375397411177
7813,129.4130250671844
7814,152.3599998809024
7815,129.3007291371552
7816,42.136996745390675
7817,39.542691499850335
7818,90.55575507907902
7819,233.6272380844049
7820,131.59845329207292
7821,187.01506389930745
7822,-23.357914964757864
7823,21.173125251960474
7824,229.42402991026748
7825,-50.34484792406264
7826,33.704077227841076
7827,209.07948499232336
7828,242.6148177042019
7829,129.5510342026089
7830,163.40376624269172
7831,44.93260236125476
